date,bidopen,bidclose,bidhigh,bidlow,tickqty,bid_hl,bid_co
2019-05-16 00:00:00,109.466,109.451,109.469,109.377,8949,0.09199999999999875,-0.015000000000000568
2019-05-16 01:00:00,109.452,109.406,109.456,109.33,15110,0.12600000000000477,-0.04599999999999227
2019-05-16 02:00:00,109.406,109.472,109.53,109.384,8943,0.1460000000000008,0.06599999999998829
2019-05-16 03:00:00,109.472,109.487,109.527,109.46,5815,0.06700000000000728,0.015000000000000568
2019-05-16 04:00:00,109.487,109.457,109.525,109.456,3961,0.06900000000000261,-0.030000000000001137
2019-05-16 05:00:00,109.457,109.463,109.478,109.429,5278,0.04899999999999238,0.006000000000000227
2019-05-16 06:00:00,109.463,109.463,109.495,109.411,6228,0.08400000000000318,0.0
2019-05-16 07:00:00,109.463,109.447,109.489,109.344,11780,0.14500000000001023,-0.015999999999991132
2019-05-16 08:00:00,109.447,109.546,109.588,109.42,12853,0.16799999999999216,0.09900000000000375
2019-05-16 09:00:00,109.546,109.567,109.597,109.521,7690,0.0759999999999934,0.020999999999986585
2019-05-16 10:00:00,109.567,109.636,109.662,109.567,8551,0.09500000000001307,0.06900000000000261
2019-05-16 11:00:00,109.636,109.671,109.673,109.594,9270,0.07900000000000773,0.0350000000000108
2019-05-16 12:00:00,109.671,109.739,109.793,109.595,14622,0.1980000000000075,0.06799999999999784
2019-05-16 13:00:00,109.739,109.835,109.88,109.691,15917,0.18899999999999295,0.09599999999998943
2019-05-16 14:00:00,109.835,109.933,109.936,109.805,14552,0.13100000000000023,0.09800000000001319
2019-05-16 15:00:00,109.933,109.884,109.962,109.864,10075,0.09799999999999898,-0.049000000000006594
2019-05-16 16:00:00,109.884,109.846,109.896,109.831,8489,0.06499999999999773,-0.0379999999999967
2019-05-16 17:00:00,109.846,109.812,109.872,109.794,7697,0.07800000000000296,-0.034000000000006025
2019-05-16 18:00:00,109.812,109.843,109.867,109.792,9227,0.07500000000000284,0.03100000000000591
2019-05-16 19:00:00,109.843,109.82,109.865,109.804,11080,0.06099999999999284,-0.023000000000010346
2019-05-16 20:00:00,109.82,109.832,109.847,109.808,2536,0.03899999999998727,0.012000000000000455
2019-05-16 21:00:00,109.832,109.853,109.868,109.826,18334,0.04200000000000159,0.021000000000000796
2019-05-16 22:00:00,109.853,109.856,109.859,109.823,2530,0.036000000000001364,0.0030000000000001137
2019-05-16 23:00:00,109.857,109.875,109.877,109.827,2655,0.04999999999999716,0.018000000000000682
2019-05-17 00:00:00,109.875,109.954,109.966,109.809,10551,0.15699999999999648,0.07899999999999352
2019-05-17 01:00:00,109.954,109.948,110.028,109.901,10317,0.12700000000000955,-0.006000000000000227
2019-05-17 02:00:00,109.948,109.846,109.96,109.844,9192,0.11599999999999966,-0.10199999999998965
2019-05-17 03:00:00,109.846,109.679,109.869,109.679,13465,0.18999999999999773,-0.1670000000000016
2019-05-17 04:00:00,109.679,109.71,109.759,109.67,6751,0.08899999999999864,0.0309999999999917
2019-05-17 05:00:00,109.71,109.629,109.71,109.594,10281,0.11599999999999966,-0.08099999999998886
2019-05-17 06:00:00,109.629,109.615,109.665,109.543,12944,0.12199999999999989,-0.014000000000010004
2019-05-17 07:00:00,109.615,109.722,109.74,109.591,14739,0.1490000000000009,0.10699999999999932
2019-05-17 08:00:00,109.722,109.61,109.722,109.583,10785,0.1389999999999958,-0.11199999999999477
2019-05-17 09:00:00,109.609,109.695,109.719,109.594,14376,0.125,0.08599999999999852
2019-05-17 10:00:00,109.695,109.64,109.695,109.63,8598,0.06499999999999773,-0.05499999999999261
2019-05-17 11:00:00,109.64,109.562,109.64,109.552,10606,0.08799999999999386,-0.07800000000000296
2019-05-17 12:00:00,109.562,109.611,109.681,109.487,18920,0.19400000000000261,0.049000000000006594
2019-05-17 13:00:00,109.611,109.716,109.746,109.57,21043,0.17600000000000193,0.10499999999998977
2019-05-17 14:00:00,109.716,109.963,109.997,109.716,28776,0.2810000000000059,0.2469999999999999
2019-05-17 15:00:00,109.963,109.875,110.0,109.874,17708,0.12600000000000477,-0.08799999999999386
2019-05-17 16:00:00,109.875,109.942,109.95,109.834,11753,0.11599999999999966,0.06699999999999307
2019-05-17 17:00:00,109.942,110.046,110.188,109.939,15415,0.24900000000000944,0.10400000000001342
2019-05-17 18:00:00,110.046,110.105,110.106,110.016,8135,0.0899999999999892,0.0589999999999975
2019-05-17 19:00:00,110.105,109.997,110.105,109.92,30310,0.18500000000000227,-0.10800000000000409
2019-05-17 20:00:00,109.997,110.052,110.076,109.995,6800,0.08099999999998886,0.05500000000000682
2019-05-19 22:00:00,110.067,110.03,110.079,110.009,3551,0.06999999999999318,-0.03699999999999193
2019-05-19 23:00:00,110.03,110.168,110.207,110.022,8246,0.18499999999998806,0.13800000000000523
2019-05-20 00:00:00,110.168,110.219,110.26,110.142,14418,0.11800000000000921,0.05099999999998772
2019-05-20 01:00:00,110.219,110.203,110.312,110.194,17316,0.117999999999995,-0.015999999999991132
2019-05-20 02:00:00,110.203,110.228,110.261,110.169,11696,0.09199999999999875,0.024999999999991473
2019-05-20 03:00:00,110.228,110.197,110.233,110.174,8111,0.0589999999999975,-0.0309999999999917
2019-05-20 04:00:00,110.197,110.21,110.229,110.196,4365,0.03300000000000125,0.012999999999991019
2019-05-20 05:00:00,110.165,110.137,110.219,110.124,6637,0.09499999999999886,-0.028000000000005798
2019-05-20 06:00:00,110.137,110.162,110.173,110.101,16076,0.07200000000000273,0.025000000000005684
2019-05-20 07:00:00,110.162,110.103,110.188,110.045,12722,0.14300000000000068,-0.05900000000001171
2019-05-20 08:00:00,110.104,110.009,110.161,109.991,11729,0.1700000000000017,-0.09499999999999886
2019-05-20 09:00:00,110.009,110.073,110.076,110.001,10201,0.07499999999998863,0.06399999999999295
2019-05-20 10:00:00,110.073,109.909,110.073,109.888,13697,0.18499999999998806,-0.16399999999998727
2019-05-20 11:00:00,109.909,109.877,109.934,109.835,11447,0.09900000000000375,-0.03200000000001069
2019-05-20 12:00:00,109.877,109.915,109.917,109.802,15393,0.11499999999999488,0.038000000000010914
2019-05-20 13:00:00,109.915,109.941,109.962,109.806,21992,0.1560000000000059,0.02599999999999625
2019-05-20 14:00:00,109.941,109.962,110.009,109.894,22284,0.11499999999999488,0.021000000000000796
2019-05-20 15:00:00,109.962,109.951,109.99,109.923,15988,0.06699999999999307,-0.01100000000000989
2019-05-20 16:00:00,109.951,109.963,110.058,109.942,11971,0.11600000000001387,0.012000000000000455
2019-05-20 17:00:00,109.963,109.969,109.984,109.937,7860,0.046999999999997044,0.006000000000000227
2019-05-20 18:00:00,109.969,109.971,109.987,109.947,7731,0.03999999999999204,0.0020000000000095497
2019-05-20 19:00:00,109.971,110.026,110.038,109.963,10661,0.07500000000000284,0.05499999999999261
2019-05-20 20:00:00,110.026,110.048,110.058,110.013,4029,0.045000000000001705,0.02200000000000557
2019-05-20 21:00:00,110.048,110.073,110.133,109.999,17105,0.13400000000000034,0.024999999999991473
2019-05-20 22:00:00,110.073,110.03,110.073,110.015,2705,0.057999999999992724,-0.042999999999992156
2019-05-20 23:00:00,110.03,110.081,110.09,110.026,4725,0.06400000000000716,0.05100000000000193
2019-05-21 00:00:00,110.081,110.142,110.157,110.038,8578,0.11899999999999977,0.06099999999999284
2019-05-21 01:00:00,110.142,110.181,110.204,110.123,10547,0.08099999999998886,0.03900000000000148
2019-05-21 02:00:00,110.181,110.185,110.197,110.123,6060,0.07399999999999807,0.0040000000000048885
2019-05-21 03:00:00,110.185,110.222,110.257,110.175,8585,0.08200000000000784,0.03699999999999193
2019-05-21 04:00:00,110.222,110.17,110.222,110.157,4864,0.06499999999999773,-0.0519999999999925
2019-05-21 05:00:00,110.17,110.16,110.183,110.135,6638,0.04800000000000182,-0.010000000000005116
2019-05-21 06:00:00,110.16,110.195,110.228,110.127,7962,0.10099999999999909,0.03499999999999659
2019-05-21 07:00:00,110.195,110.119,110.212,110.059,10803,0.1530000000000058,-0.0759999999999934
2019-05-21 08:00:00,110.119,110.106,110.138,110.078,8425,0.060000000000002274,-0.01300000000000523
2019-05-21 09:00:00,110.106,110.182,110.186,110.061,10109,0.125,0.07600000000000762
2019-05-21 10:00:00,110.182,110.279,110.311,110.181,9480,0.13000000000000966,0.0969999999999942
2019-05-21 11:00:00,110.279,110.421,110.431,110.249,12641,0.18200000000000216,0.14200000000001012
2019-05-21 12:00:00,110.421,110.539,110.559,110.395,17537,0.16400000000000148,0.117999999999995
2019-05-21 13:00:00,110.539,110.57,110.594,110.48,17977,0.11399999999999011,0.0309999999999917
2019-05-21 14:00:00,110.57,110.597,110.625,110.513,19918,0.11199999999999477,0.027000000000001023
2019-05-21 15:00:00,110.597,110.619,110.629,110.525,12054,0.1039999999999992,0.02200000000000557
2019-05-21 16:00:00,110.619,110.617,110.656,110.565,9124,0.09100000000000819,-0.001999999999995339
2019-05-21 17:00:00,110.617,110.657,110.658,110.606,6620,0.05200000000000671,0.03999999999999204
2019-05-21 18:00:00,110.657,110.622,110.667,110.588,9395,0.07900000000000773,-0.03499999999999659
2019-05-21 19:00:00,110.622,110.537,110.622,110.521,7046,0.10099999999999909,-0.08499999999999375
2019-05-21 20:00:00,110.537,110.489,110.565,110.446,5894,0.11899999999999977,-0.04800000000000182
2019-05-21 21:00:00,110.489,110.508,110.541,110.473,25568,0.06799999999999784,0.018999999999991246
2019-05-21 22:00:00,110.508,110.539,110.547,110.484,3107,0.06300000000000239,0.03100000000000591
2019-05-21 23:00:00,110.539,110.559,110.585,110.532,3576,0.05299999999999727,0.01999999999999602
2019-05-22 00:00:00,110.559,110.49,110.581,110.461,8863,0.12000000000000455,-0.06900000000000261
2019-05-22 01:00:00,110.49,110.576,110.597,110.488,8956,0.10899999999999466,0.08599999999999852
2019-05-22 02:00:00,110.576,110.53,110.62,110.529,6177,0.09100000000000819,-0.04599999999999227
2019-05-22 03:00:00,110.53,110.503,110.557,110.48,5734,0.07699999999999818,-0.027000000000001023
2019-05-22 04:00:00,110.503,110.448,110.512,110.381,7759,0.13100000000000023,-0.05500000000000682
2019-05-22 05:00:00,110.448,110.447,110.466,110.41,6564,0.055999999999997385,-0.000999999999990564
2019-05-22 06:00:00,110.447,110.42,110.496,110.391,8942,0.10499999999998977,-0.027000000000001023
2019-05-22 07:00:00,110.42,110.364,110.423,110.356,12005,0.06700000000000728,-0.055999999999997385
2019-05-22 08:00:00,110.364,110.414,110.451,110.36,9018,0.09099999999999397,0.04999999999999716
2019-05-22 09:00:00,110.414,110.451,110.478,110.405,8986,0.07299999999999329,0.03699999999999193
2019-05-22 10:00:00,110.451,110.451,110.478,110.426,5057,0.0519999999999925,0.0
2019-05-22 11:00:00,110.451,110.366,110.451,110.359,9285,0.09199999999999875,-0.08499999999999375
2019-05-22 12:00:00,110.366,110.369,110.385,110.28,16574,0.10500000000000398,0.0030000000000001137
2019-05-22 13:00:00,110.369,110.361,110.407,110.31,11747,0.0969999999999942,-0.007999999999995566
2019-05-22 14:00:00,110.361,110.323,110.428,110.285,13652,0.14300000000000068,-0.038000000000010914
2019-05-22 15:00:00,110.323,110.278,110.347,110.25,9628,0.0969999999999942,-0.044999999999987494
2019-05-22 16:00:00,110.278,110.245,110.29,110.241,6848,0.049000000000006594,-0.03300000000000125
2019-05-22 17:00:00,110.245,110.274,110.297,110.239,5262,0.057999999999992724,0.028999999999996362
2019-05-22 18:00:00,110.274,110.281,110.311,110.234,9189,0.07700000000001239,0.007000000000005002
2019-05-22 19:00:00,110.281,110.329,110.35,110.277,7689,0.07299999999999329,0.04799999999998761
2019-05-22 20:00:00,110.329,110.346,110.352,110.314,3024,0.038000000000010914,0.017000000000010118
2019-05-22 21:00:00,110.346,110.322,110.346,110.271,21666,0.07500000000000284,-0.02400000000000091
2019-05-22 22:00:00,110.322,110.298,110.328,110.291,2584,0.03700000000000614,-0.02400000000000091
2019-05-22 23:00:00,110.298,110.212,110.302,110.201,4919,0.1010000000000133,-0.08599999999999852
2019-05-23 00:00:00,110.212,110.206,110.24,110.167,8276,0.07299999999999329,-0.006000000000000227
2019-05-23 01:00:00,110.206,110.21,110.218,110.12,8568,0.09799999999999898,0.003999999999990678
2019-05-23 02:00:00,110.21,110.266,110.292,110.173,7595,0.11899999999999977,0.056000000000011596
2019-05-23 03:00:00,110.266,110.334,110.359,110.233,5408,0.12599999999999056,0.06799999999999784
2019-05-23 04:00:00,110.334,110.326,110.337,110.302,3116,0.03499999999999659,-0.008000000000009777
2019-05-23 05:00:00,110.326,110.288,110.338,110.271,4108,0.06699999999999307,-0.0379999999999967
2019-05-23 06:00:00,110.288,110.244,110.329,110.218,8856,0.11099999999999,-0.04399999999999693
2019-05-23 07:00:00,110.244,110.292,110.296,110.16,14753,0.1360000000000099,0.04800000000000182
2019-05-23 08:00:00,110.292,110.136,110.298,110.095,13219,0.20300000000000296,-0.1560000000000059
2019-05-23 09:00:00,110.136,110.049,110.167,110.045,8695,0.12199999999999989,-0.08699999999998909
2019-05-23 10:00:00,110.049,110.035,110.082,109.977,8679,0.10499999999998977,-0.014000000000010004
2019-05-23 11:00:00,110.035,110.093,110.138,110.035,8917,0.10300000000000864,0.058000000000006935
2019-05-23 12:00:00,110.093,109.986,110.104,109.946,12865,0.15800000000000125,-0.10699999999999932
2019-05-23 13:00:00,109.986,109.808,110.084,109.776,19770,0.30800000000000693,-0.17799999999999727
2019-05-23 14:00:00,109.808,109.73,109.843,109.658,24048,0.18500000000000227,-0.07800000000000296
2019-05-23 15:00:00,109.73,109.573,109.757,109.561,16757,0.19599999999999795,-0.1570000000000107
2019-05-23 16:00:00,109.573,109.509,109.651,109.501,16181,0.14999999999999147,-0.06399999999999295
2019-05-23 17:00:00,109.509,109.576,109.597,109.495,11661,0.10199999999998965,0.06699999999999307
2019-05-23 18:00:00,109.576,109.481,109.607,109.452,10320,0.15500000000000114,-0.09499999999999886
2019-05-23 19:00:00,109.481,109.597,109.612,109.453,16807,0.15899999999999181,0.11599999999999966
2019-05-23 20:00:00,109.597,109.6,109.605,109.527,3342,0.07800000000000296,0.0030000000000001137
2019-05-23 21:00:00,109.6,109.609,109.619,109.549,13920,0.06999999999999318,0.009000000000000341
2019-05-23 22:00:00,109.609,109.497,109.626,109.472,4948,0.15400000000001057,-0.11199999999999477
2019-05-23 23:00:00,109.497,109.552,109.573,109.488,4460,0.08499999999999375,0.05500000000000682
2019-05-24 00:00:00,109.552,109.687,109.713,109.545,10246,0.16799999999999216,0.1349999999999909
2019-05-24 01:00:00,109.687,109.659,109.739,109.652,9515,0.0870000000000033,-0.027999999999991587
2019-05-24 02:00:00,109.659,109.606,109.661,109.595,6176,0.0660000000000025,-0.05300000000001148
2019-05-24 03:00:00,109.531,109.578,109.611,109.503,5302,0.10800000000000409,0.046999999999997044
2019-05-24 04:00:00,109.578,109.573,109.63,109.569,9578,0.06099999999999284,-0.005000000000009663
2019-05-24 05:00:00,109.573,109.609,109.623,109.555,4288,0.06799999999999784,0.036000000000001364
2019-05-24 06:00:00,109.609,109.519,109.619,109.48,9168,0.1389999999999958,-0.0899999999999892
2019-05-24 07:00:00,109.519,109.524,109.576,109.45,11885,0.12599999999999056,0.0049999999999954525
2019-05-24 08:00:00,109.524,109.532,109.599,109.51,7810,0.08899999999999864,0.007999999999995566
2019-05-24 09:00:00,109.532,109.643,109.649,109.501,7137,0.14799999999999613,0.1110000000000042
2019-05-24 10:00:00,109.643,109.669,109.719,109.636,6102,0.08299999999999841,0.02599999999999625
2019-05-24 11:00:00,109.669,109.619,109.721,109.6,7593,0.12100000000000932,-0.04999999999999716
2019-05-24 12:00:00,109.619,109.513,109.619,109.492,12046,0.12699999999999534,-0.10599999999999454
2019-05-24 13:00:00,109.513,109.567,109.644,109.49,12977,0.15400000000001057,0.053999999999987836
2019-05-24 14:00:00,109.567,109.346,109.585,109.328,12338,0.2569999999999908,-0.22099999999998943
2019-05-24 15:00:00,109.346,109.37,109.398,109.267,11763,0.13100000000000023,0.02400000000000091
2019-05-24 16:00:00,109.37,109.37,109.42,109.328,8882,0.09199999999999875,0.0
2019-05-24 17:00:00,109.37,109.338,109.382,109.335,4625,0.047000000000011255,-0.03200000000001069
2019-05-24 18:00:00,109.338,109.322,109.347,109.313,3461,0.033999999999991815,-0.015999999999991132
2019-05-24 19:00:00,109.322,109.293,109.329,109.286,4816,0.042999999999992156,-0.028999999999996362
2019-05-24 20:00:00,109.293,109.27,109.298,109.269,3233,0.028999999999996362,-0.023000000000010346
2019-05-26 22:00:00,109.32,109.399,109.407,109.274,6676,0.13299999999999557,0.07900000000000773
2019-05-26 23:00:00,109.399,109.393,109.416,109.355,5491,0.06099999999999284,-0.006000000000000227
2019-05-27 00:00:00,109.393,109.474,109.506,109.352,8781,0.15399999999999636,0.08100000000000307
2019-05-27 01:00:00,109.474,109.418,109.475,109.398,7326,0.07699999999999818,-0.055999999999997385
2019-05-27 02:00:00,109.418,109.454,109.471,109.411,6245,0.060000000000002274,0.03599999999998715
2019-05-27 03:00:00,109.454,109.442,109.495,109.439,5002,0.056000000000011596,-0.012000000000000455
2019-05-27 04:00:00,109.442,109.478,109.49,109.442,3372,0.04800000000000182,0.036000000000001364
2019-05-27 05:00:00,109.479,109.47,109.495,109.455,5138,0.04000000000000625,-0.009000000000000341
2019-05-27 06:00:00,109.47,109.555,109.58,109.47,8171,0.10999999999999943,0.08500000000000796
2019-05-27 07:00:00,109.511,109.565,109.575,109.501,9885,0.07399999999999807,0.054000000000002046
